Apr. 6, 2014   16:19:52
Cyclic Voltammetry
File: z:\research\electrochemistry\04-06-2014\02qcm\02cv 1.1v to -0.65v ptqcm in 4.5g kno3.txt
Data Source:  Experiment
Instrument Model:  CHI760D
Header: 
Note: 

Init E (V) = 0.353
High E (V) = 1.1
Low E (V) = -0.65
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-4
Comp R (ohm) = 24.2

Potential/V, Current/A, Charge/C, Time/s

Segment 1:
0.233, 6.698e-6, 4.288e-4, 1.023e+2
0.232, 6.737e-6, 4.289e-4, 1.023e+2
0.231, 6.743e-6, 4.290e-4, 1.023e+2
0.230, 6.732e-6, 4.292e-4, 1.024e+2
0.229, 6.726e-6, 4.293e-4, 1.024e+2
0.228, 6.753e-6, 4.295e-4, 1.024e+2
0.227, 6.757e-6, 4.296e-4, 1.024e+2
0.226, 6.777e-6, 4.297e-4, 1.024e+2
0.225, 6.771e-6, 4.299e-4, 1.025e+2
0.224, 6.754e-6, 4.300e-4, 1.025e+2
0.223, 6.800e-6, 4.301e-4, 1.025e+2
0.222, 6.811e-6, 4.303e-4, 1.025e+2
0.221, 6.805e-6, 4.304e-4, 1.025e+2
0.220, 6.829e-6, 4.305e-4, 1.026e+2
0.219, 6.818e-6, 4.307e-4, 1.026e+2
0.218, 6.820e-6, 4.308e-4, 1.026e+2
0.217, 6.854e-6, 4.309e-4, 1.026e+2
0.216, 6.870e-6, 4.311e-4, 1.026e+2
0.215, 6.887e-6, 4.312e-4, 1.027e+2
0.214, 6.858e-6, 4.314e-4, 1.027e+2
0.213, 6.890e-6, 4.315e-4, 1.027e+2
0.212, 6.914e-6, 4.316e-4, 1.027e+2
0.211, 6.926e-6, 4.318e-4, 1.027e+2
0.210, 6.944e-6, 4.319e-4, 1.028e+2
0.209, 6.902e-6, 4.321e-4, 1.028e+2
0.208, 6.944e-6, 4.322e-4, 1.028e+2
0.207, 6.983e-6, 4.323e-4, 1.028e+2
0.206, 6.995e-6, 4.325e-4, 1.028e+2
0.205, 7.007e-6, 4.326e-4, 1.029e+2
0.204, 6.975e-6, 4.328e-4, 1.029e+2
0.203, 7.019e-6, 4.329e-4, 1.029e+2
0.202, 7.062e-6, 4.330e-4, 1.029e+2
0.201, 7.043e-6, 4.332e-4, 1.029e+2
0.200, 7.058e-6, 4.333e-4, 1.030e+2
0.199, 7.053e-6, 4.335e-4, 1.030e+2
0.198, 7.080e-6, 4.336e-4, 1.030e+2
0.197, 7.122e-6, 4.337e-4, 1.030e+2
0.196, 7.111e-6, 4.339e-4, 1.030e+2
0.195, 7.130e-6, 4.340e-4, 1.031e+2
0.194, 7.135e-6, 4.342e-4, 1.031e+2
0.193, 7.159e-6, 4.343e-4, 1.031e+2
0.192, 7.176e-6, 4.345e-4, 1.031e+2
0.191, 7.201e-6, 4.346e-4, 1.031e+2
0.190, 7.215e-6, 4.347e-4, 1.032e+2
0.189, 7.205e-6, 4.349e-4, 1.032e+2
0.188, 7.230e-6, 4.350e-4, 1.032e+2
0.187, 7.259e-6, 4.352e-4, 1.032e+2
0.186, 7.292e-6, 4.353e-4, 1.032e+2
0.185, 7.301e-6, 4.355e-4, 1.033e+2
0.184, 7.290e-6, 4.356e-4, 1.033e+2
0.183, 7.317e-6, 4.358e-4, 1.033e+2
0.182, 7.348e-6, 4.359e-4, 1.033e+2
0.181, 7.386e-6, 4.361e-4, 1.033e+2
0.180, 7.396e-6, 4.362e-4, 1.034e+2
0.179, 7.382e-6, 4.364e-4, 1.034e+2
0.178, 7.427e-6, 4.365e-4, 1.034e+2
0.177, 7.456e-6, 4.366e-4, 1.034e+2
0.176, 7.473e-6, 4.368e-4, 1.034e+2
0.175, 7.498e-6, 4.369e-4, 1.035e+2
0.174, 7.477e-6, 4.371e-4, 1.035e+2
0.173, 7.529e-6, 4.372e-4, 1.035e+2
0.172, 7.574e-6, 4.374e-4, 1.035e+2
0.171, 7.571e-6, 4.376e-4, 1.035e+2
0.170, 7.595e-6, 4.377e-4, 1.036e+2
0.169, 7.586e-6, 4.379e-4, 1.036e+2
0.168, 7.652e-6, 4.380e-4, 1.036e+2
0.167, 7.656e-6, 4.382e-4, 1.036e+2
0.166, 7.679e-6, 4.383e-4, 1.036e+2
0.165, 7.723e-6, 4.385e-4, 1.037e+2
0.164, 7.712e-6, 4.386e-4, 1.037e+2
0.163, 7.751e-6, 4.388e-4, 1.037e+2
0.162, 7.791e-6, 4.389e-4, 1.037e+2
0.161, 7.824e-6, 4.391e-4, 1.037e+2
0.160, 7.842e-6, 4.392e-4, 1.038e+2
0.159, 7.848e-6, 4.394e-4, 1.038e+2
0.158, 7.878e-6, 4.396e-4, 1.038e+2
0.157, 7.932e-6, 4.397e-4, 1.038e+2
0.156, 7.972e-6, 4.399e-4, 1.038e+2
0.155, 7.983e-6, 4.400e-4, 1.039e+2
0.154, 7.961e-6, 4.402e-4, 1.039e+2
0.153, 8.033e-6, 4.404e-4, 1.039e+2
0.152, 8.080e-6, 4.405e-4, 1.039e+2
0.151, 8.111e-6, 4.407e-4, 1.039e+2
0.150, 8.126e-6, 4.408e-4, 1.040e+2
0.149, 8.147e-6, 4.410e-4, 1.040e+2
0.148, 8.205e-6, 4.412e-4, 1.040e+2
0.147, 8.252e-6, 4.413e-4, 1.040e+2
0.146, 8.285e-6, 4.415e-4, 1.040e+2
0.145, 8.301e-6, 4.417e-4, 1.041e+2
0.144, 8.317e-6, 4.418e-4, 1.041e+2
0.143, 8.399e-6, 4.420e-4, 1.041e+2
0.142, 8.415e-6, 4.422e-4, 1.041e+2
0.141, 8.457e-6, 4.423e-4, 1.041e+2
0.140, 8.509e-6, 4.425e-4, 1.042e+2
0.139, 8.522e-6, 4.427e-4, 1.042e+2
0.138, 8.581e-6, 4.429e-4, 1.042e+2
0.137, 8.612e-6, 4.430e-4, 1.042e+2
0.136, 8.694e-6, 4.432e-4, 1.042e+2
0.135, 8.726e-6, 4.434e-4, 1.043e+2
0.134, 8.727e-6, 4.435e-4, 1.043e+2
0.133, 8.811e-6, 4.437e-4, 1.043e+2
0.132, 8.856e-6, 4.439e-4, 1.043e+2
0.131, 8.921e-6, 4.441e-4, 1.043e+2
0.130, 8.981e-6, 4.443e-4, 1.044e+2
0.129, 8.971e-6, 4.444e-4, 1.044e+2
0.128, 9.087e-6, 4.446e-4, 1.044e+2
0.127, 9.129e-6, 4.448e-4, 1.044e+2
0.126, 9.186e-6, 4.450e-4, 1.044e+2
0.125, 9.221e-6, 4.452e-4, 1.045e+2
0.124, 9.273e-6, 4.454e-4, 1.045e+2
0.123, 9.342e-6, 4.455e-4, 1.045e+2
0.122, 9.401e-6, 4.457e-4, 1.045e+2
0.121, 9.468e-6, 4.459e-4, 1.045e+2
0.120, 9.534e-6, 4.461e-4, 1.046e+2
0.119, 9.567e-6, 4.463e-4, 1.046e+2
0.118, 9.655e-6, 4.465e-4, 1.046e+2
0.117, 9.720e-6, 4.467e-4, 1.046e+2
0.116, 9.784e-6, 4.469e-4, 1.046e+2
0.115, 9.846e-6, 4.471e-4, 1.047e+2
0.114, 9.915e-6, 4.473e-4, 1.047e+2
0.113, 9.985e-6, 4.475e-4, 1.047e+2
0.112, 1.005e-5, 4.477e-4, 1.047e+2
0.111, 1.017e-5, 4.479e-4, 1.047e+2
0.110, 1.022e-5, 4.481e-4, 1.048e+2
0.109, 1.027e-5, 4.483e-4, 1.048e+2
0.108, 1.036e-5, 4.485e-4, 1.048e+2
0.107, 1.044e-5, 4.487e-4, 1.048e+2
0.106, 1.055e-5, 4.489e-4, 1.048e+2
0.105, 1.061e-5, 4.491e-4, 1.049e+2
0.104, 1.067e-5, 4.493e-4, 1.049e+2
0.103, 1.082e-5, 4.496e-4, 1.049e+2
0.102, 1.087e-5, 4.498e-4, 1.049e+2
0.101, 1.097e-5, 4.500e-4, 1.049e+2
0.100, 1.105e-5, 4.502e-4, 1.050e+2
0.099, 1.111e-5, 4.504e-4, 1.050e+2
0.098, 1.124e-5, 4.507e-4, 1.050e+2
0.097, 1.131e-5, 4.509e-4, 1.050e+2
0.096, 1.143e-5, 4.511e-4, 1.050e+2
0.095, 1.153e-5, 4.514e-4, 1.051e+2
0.094, 1.160e-5, 4.516e-4, 1.051e+2
0.093, 1.170e-5, 4.518e-4, 1.051e+2
0.092, 1.181e-5, 4.521e-4, 1.051e+2
0.091, 1.193e-5, 4.523e-4, 1.051e+2
0.090, 1.203e-5, 4.525e-4, 1.052e+2
0.089, 1.211e-5, 4.528e-4, 1.052e+2
0.088, 1.224e-5, 4.530e-4, 1.052e+2
0.087, 1.234e-5, 4.533e-4, 1.052e+2
0.086, 1.248e-5, 4.535e-4, 1.052e+2
0.085, 1.260e-5, 4.538e-4, 1.053e+2
0.084, 1.266e-5, 4.540e-4, 1.053e+2
0.083, 1.279e-5, 4.543e-4, 1.053e+2
0.082, 1.294e-5, 4.545e-4, 1.053e+2
0.081, 1.307e-5, 4.548e-4, 1.053e+2
0.080, 1.316e-5, 4.551e-4, 1.054e+2
0.079, 1.328e-5, 4.553e-4, 1.054e+2
0.078, 1.341e-5, 4.556e-4, 1.054e+2
0.077, 1.358e-5, 4.559e-4, 1.054e+2
0.076, 1.371e-5, 4.561e-4, 1.054e+2
0.075, 1.380e-5, 4.564e-4, 1.055e+2
0.074, 1.393e-5, 4.567e-4, 1.055e+2
0.073, 1.407e-5, 4.570e-4, 1.055e+2
0.072, 1.422e-5, 4.573e-4, 1.055e+2
0.071, 1.437e-5, 4.576e-4, 1.055e+2
0.070, 1.450e-5, 4.578e-4, 1.056e+2
0.069, 1.463e-5, 4.581e-4, 1.056e+2
0.068, 1.478e-5, 4.584e-4, 1.056e+2
0.067, 1.490e-5, 4.587e-4, 1.056e+2
0.066, 1.510e-5, 4.590e-4, 1.056e+2
0.065, 1.522e-5, 4.593e-4, 1.057e+2
0.064, 1.535e-5, 4.596e-4, 1.057e+2
0.063, 1.552e-5, 4.600e-4, 1.057e+2
0.062, 1.567e-5, 4.603e-4, 1.057e+2
0.061, 1.586e-5, 4.606e-4, 1.057e+2
0.060, 1.602e-5, 4.609e-4, 1.058e+2
0.059, 1.615e-5, 4.612e-4, 1.058e+2
0.058, 1.632e-5, 4.616e-4, 1.058e+2
0.057, 1.650e-5, 4.619e-4, 1.058e+2
0.056, 1.673e-5, 4.622e-4, 1.058e+2
0.055, 1.686e-5, 4.626e-4, 1.059e+2
0.054, 1.703e-5, 4.629e-4, 1.059e+2
0.053, 1.726e-5, 4.632e-4, 1.059e+2
0.052, 1.743e-5, 4.636e-4, 1.059e+2
0.051, 1.768e-5, 4.639e-4, 1.059e+2
0.050, 1.790e-5, 4.643e-4, 1.060e+2
0.049, 1.810e-5, 4.647e-4, 1.060e+2
0.048, 1.837e-5, 4.650e-4, 1.060e+2
0.047, 1.865e-5, 4.654e-4, 1.060e+2
0.046, 1.895e-5, 4.658e-4, 1.060e+2
0.045, 1.923e-5, 4.662e-4, 1.061e+2
0.044, 1.953e-5, 4.666e-4, 1.061e+2
0.043, 1.989e-5, 4.670e-4, 1.061e+2
0.042, 2.023e-5, 4.674e-4, 1.061e+2
0.041, 2.064e-5, 4.678e-4, 1.061e+2
0.040, 2.106e-5, 4.682e-4, 1.062e+2
0.039, 2.146e-5, 4.686e-4, 1.062e+2
0.038, 2.191e-5, 4.691e-4, 1.062e+2
0.037, 2.240e-5, 4.695e-4, 1.062e+2
0.036, 2.288e-5, 4.700e-4, 1.062e+2
0.035, 2.336e-5, 4.704e-4, 1.063e+2
0.034, 2.381e-5, 4.709e-4, 1.063e+2
0.033, 2.428e-5, 4.714e-4, 1.063e+2
0.032, 2.477e-5, 4.719e-4, 1.063e+2
0.031, 2.527e-5, 4.724e-4, 1.063e+2
0.030, 2.565e-5, 4.729e-4, 1.064e+2
0.029, 2.603e-5, 4.734e-4, 1.064e+2
0.028, 2.638e-5, 4.740e-4, 1.064e+2
0.027, 2.669e-5, 4.745e-4, 1.064e+2
0.026, 2.701e-5, 4.750e-4, 1.064e+2
0.025, 2.719e-5, 4.756e-4, 1.065e+2
0.024, 2.738e-5, 4.761e-4, 1.065e+2
0.023, 2.749e-5, 4.767e-4, 1.065e+2
0.022, 2.757e-5, 4.772e-4, 1.065e+2
0.021, 2.762e-5, 4.778e-4, 1.065e+2
0.020, 2.760e-5, 4.783e-4, 1.066e+2
0.019, 2.757e-5, 4.789e-4, 1.066e+2
0.018, 2.753e-5, 4.794e-4, 1.066e+2
0.017, 2.746e-5, 4.800e-4, 1.066e+2
0.016, 2.744e-5, 4.805e-4, 1.066e+2
0.015, 2.739e-5, 4.811e-4, 1.067e+2
0.014, 2.734e-5, 4.816e-4, 1.067e+2
0.013, 2.734e-5, 4.822e-4, 1.067e+2
0.012, 2.737e-5, 4.827e-4, 1.067e+2
0.011, 2.746e-5, 4.833e-4, 1.067e+2
0.010, 2.750e-5, 4.838e-4, 1.068e+2
0.009, 2.756e-5, 4.844e-4, 1.068e+2
0.008, 2.768e-5, 4.849e-4, 1.068e+2
0.007, 2.779e-5, 4.855e-4, 1.068e+2
0.006, 2.796e-5, 4.860e-4, 1.068e+2
0.005, 2.812e-5, 4.866e-4, 1.069e+2
0.004, 2.823e-5, 4.872e-4, 1.069e+2
0.003, 2.840e-5, 4.877e-4, 1.069e+2
0.002, 2.860e-5, 4.883e-4, 1.069e+2
0.001, 2.882e-5, 4.889e-4, 1.069e+2
0.000, 2.884e-5, 4.895e-4, 1.070e+2
-0.001, 2.912e-5, 4.900e-4, 1.070e+2
-0.002, 2.931e-5, 4.906e-4, 1.070e+2
-0.003, 2.954e-5, 4.912e-4, 1.070e+2
-0.004, 2.978e-5, 4.918e-4, 1.070e+2
-0.005, 2.996e-5, 4.924e-4, 1.071e+2
-0.006, 3.018e-5, 4.930e-4, 1.071e+2
-0.007, 3.040e-5, 4.936e-4, 1.071e+2
-0.008, 3.066e-5, 4.942e-4, 1.071e+2
-0.009, 3.089e-5, 4.949e-4, 1.071e+2
-0.010, 3.111e-5, 4.955e-4, 1.072e+2
-0.011, 3.136e-5, 4.961e-4, 1.072e+2
-0.012, 3.154e-5, 4.967e-4, 1.072e+2
-0.013, 3.176e-5, 4.974e-4, 1.072e+2
-0.014, 3.206e-5, 4.980e-4, 1.072e+2
-0.015, 3.226e-5, 4.987e-4, 1.073e+2
-0.016, 3.247e-5, 4.993e-4, 1.073e+2
-0.017, 3.271e-5, 5.000e-4, 1.073e+2
-0.018, 3.293e-5, 5.006e-4, 1.073e+2
-0.019, 3.320e-5, 5.013e-4, 1.073e+2
-0.020, 3.341e-5, 5.019e-4, 1.074e+2
-0.021, 3.363e-5, 5.026e-4, 1.074e+2
-0.022, 3.383e-5, 5.033e-4, 1.074e+2
-0.023, 3.408e-5, 5.040e-4, 1.074e+2
-0.024, 3.437e-5, 5.047e-4, 1.074e+2
-0.025, 3.457e-5, 5.054e-4, 1.075e+2
-0.026, 3.476e-5, 5.061e-4, 1.075e+2
-0.027, 3.497e-5, 5.068e-4, 1.075e+2
-0.028, 3.520e-5, 5.075e-4, 1.075e+2
-0.029, 3.545e-5, 5.082e-4, 1.075e+2
-0.030, 3.564e-5, 5.089e-4, 1.076e+2
-0.031, 3.583e-5, 5.096e-4, 1.076e+2
-0.032, 3.606e-5, 5.103e-4, 1.076e+2
-0.033, 3.630e-5, 5.110e-4, 1.076e+2
-0.034, 3.651e-5, 5.118e-4, 1.076e+2
-0.035, 3.667e-5, 5.125e-4, 1.077e+2
-0.036, 3.689e-5, 5.132e-4, 1.077e+2
-0.037, 3.707e-5, 5.140e-4, 1.077e+2
-0.038, 3.725e-5, 5.147e-4, 1.077e+2
-0.039, 3.748e-5, 5.155e-4, 1.077e+2
-0.040, 3.768e-5, 5.162e-4, 1.078e+2
-0.041, 3.784e-5, 5.170e-4, 1.078e+2
-0.042, 3.801e-5, 5.178e-4, 1.078e+2
-0.043, 3.820e-5, 5.185e-4, 1.078e+2
-0.044, 3.843e-5, 5.193e-4, 1.078e+2
-0.045, 3.857e-5, 5.201e-4, 1.079e+2
-0.046, 3.877e-5, 5.208e-4, 1.079e+2
-0.047, 3.889e-5, 5.216e-4, 1.079e+2
-0.048, 3.907e-5, 5.224e-4, 1.079e+2
-0.049, 3.930e-5, 5.232e-4, 1.079e+2
-0.050, 3.943e-5, 5.240e-4, 1.080e+2
-0.051, 3.956e-5, 5.248e-4, 1.080e+2
-0.052, 3.969e-5, 5.255e-4, 1.080e+2
-0.053, 3.987e-5, 5.263e-4, 1.080e+2
-0.054, 4.007e-5, 5.271e-4, 1.080e+2
-0.055, 4.017e-5, 5.280e-4, 1.081e+2
-0.056, 4.031e-5, 5.288e-4, 1.081e+2
-0.057, 4.046e-5, 5.296e-4, 1.081e+2
-0.058, 4.060e-5, 5.304e-4, 1.081e+2
-0.059, 4.079e-5, 5.312e-4, 1.081e+2
-0.060, 4.088e-5, 5.320e-4, 1.082e+2
-0.061, 4.101e-5, 5.328e-4, 1.082e+2
-0.062, 4.116e-5, 5.337e-4, 1.082e+2
-0.063, 4.129e-5, 5.345e-4, 1.082e+2
-0.064, 4.143e-5, 5.353e-4, 1.082e+2
-0.065, 4.154e-5, 5.361e-4, 1.083e+2
-0.066, 4.169e-5, 5.370e-4, 1.083e+2
-0.067, 4.177e-5, 5.378e-4, 1.083e+2
-0.068, 4.190e-5, 5.386e-4, 1.083e+2
-0.069, 4.203e-5, 5.395e-4, 1.083e+2
-0.070, 4.217e-5, 5.403e-4, 1.084e+2
-0.071, 4.226e-5, 5.412e-4, 1.084e+2
-0.072, 4.237e-5, 5.420e-4, 1.084e+2
-0.073, 4.249e-5, 5.429e-4, 1.084e+2
-0.074, 4.262e-5, 5.437e-4, 1.084e+2
-0.075, 4.273e-5, 5.446e-4, 1.085e+2
-0.076, 4.286e-5, 5.454e-4, 1.085e+2
-0.077, 4.292e-5, 5.463e-4, 1.085e+2
-0.078, 4.305e-5, 5.472e-4, 1.085e+2
-0.079, 4.318e-5, 5.480e-4, 1.085e+2
-0.080, 4.325e-5, 5.489e-4, 1.086e+2
-0.081, 4.337e-5, 5.498e-4, 1.086e+2
-0.082, 4.341e-5, 5.506e-4, 1.086e+2
-0.083, 4.354e-5, 5.515e-4, 1.086e+2
-0.084, 4.367e-5, 5.524e-4, 1.086e+2
-0.085, 4.374e-5, 5.532e-4, 1.087e+2
-0.086, 4.382e-5, 5.541e-4, 1.087e+2
-0.087, 4.388e-5, 5.550e-4, 1.087e+2
-0.088, 4.400e-5, 5.559e-4, 1.087e+2
-0.089, 4.412e-5, 5.568e-4, 1.087e+2
-0.090, 4.416e-5, 5.576e-4, 1.088e+2
-0.091, 4.428e-5, 5.585e-4, 1.088e+2
-0.092, 4.433e-5, 5.594e-4, 1.088e+2
-0.093, 4.441e-5, 5.603e-4, 1.088e+2
-0.094, 4.453e-5, 5.612e-4, 1.088e+2
-0.095, 4.458e-5, 5.621e-4, 1.089e+2
-0.096, 4.470e-5, 5.630e-4, 1.089e+2
-0.097, 4.473e-5, 5.639e-4, 1.089e+2
-0.098, 4.480e-5, 5.648e-4, 1.089e+2
-0.099, 4.490e-5, 5.657e-4, 1.089e+2
-0.100, 4.499e-5, 5.666e-4, 1.090e+2
-0.101, 4.505e-5, 5.675e-4, 1.090e+2
-0.102, 4.514e-5, 5.684e-4, 1.090e+2
-0.103, 4.517e-5, 5.693e-4, 1.090e+2
-0.104, 4.534e-5, 5.702e-4, 1.090e+2
-0.105, 4.536e-5, 5.711e-4, 1.091e+2
-0.106, 4.539e-5, 5.720e-4, 1.091e+2
-0.107, 4.545e-5, 5.729e-4, 1.091e+2
-0.108, 4.552e-5, 5.738e-4, 1.091e+2
-0.109, 4.562e-5, 5.747e-4, 1.091e+2
-0.110, 4.567e-5, 5.756e-4, 1.092e+2
-0.111, 4.572e-5, 5.766e-4, 1.092e+2
-0.112, 4.572e-5, 5.775e-4, 1.092e+2
-0.113, 4.582e-5, 5.784e-4, 1.092e+2
-0.114, 4.588e-5, 5.793e-4, 1.092e+2
-0.115, 4.589e-5, 5.802e-4, 1.093e+2
-0.116, 4.596e-5, 5.811e-4, 1.093e+2
-0.117, 4.598e-5, 5.821e-4, 1.093e+2
-0.118, 4.607e-5, 5.830e-4, 1.093e+2
-0.119, 4.611e-5, 5.839e-4, 1.093e+2
-0.120, 4.616e-5, 5.848e-4, 1.094e+2
-0.121, 4.621e-5, 5.858e-4, 1.094e+2
-0.122, 4.620e-5, 5.867e-4, 1.094e+2
-0.123, 4.627e-5, 5.876e-4, 1.094e+2
-0.124, 4.631e-5, 5.885e-4, 1.094e+2
-0.125, 4.635e-5, 5.895e-4, 1.095e+2
-0.126, 4.641e-5, 5.904e-4, 1.095e+2
-0.127, 4.636e-5, 5.913e-4, 1.095e+2
-0.128, 4.645e-5, 5.922e-4, 1.095e+2
-0.129, 4.651e-5, 5.932e-4, 1.095e+2
-0.130, 4.652e-5, 5.941e-4, 1.096e+2
-0.131, 4.654e-5, 5.950e-4, 1.096e+2
-0.132, 4.651e-5, 5.960e-4, 1.096e+2
-0.133, 4.656e-5, 5.969e-4, 1.096e+2
-0.134, 4.662e-5, 5.978e-4, 1.096e+2
-0.135, 4.663e-5, 5.988e-4, 1.097e+2
-0.136, 4.666e-5, 5.997e-4, 1.097e+2
-0.137, 4.659e-5, 6.006e-4, 1.097e+2
-0.138, 4.665e-5, 6.016e-4, 1.097e+2
-0.139, 4.671e-5, 6.025e-4, 1.097e+2
-0.140, 4.666e-5, 6.034e-4, 1.098e+2
-0.141, 4.666e-5, 6.044e-4, 1.098e+2
-0.142, 4.667e-5, 6.053e-4, 1.098e+2
-0.143, 4.666e-5, 6.062e-4, 1.098e+2
-0.144, 4.669e-5, 6.072e-4, 1.098e+2
-0.145, 4.670e-5, 6.081e-4, 1.099e+2
-0.146, 4.669e-5, 6.090e-4, 1.099e+2
-0.147, 4.666e-5, 6.100e-4, 1.099e+2
-0.148, 4.666e-5, 6.109e-4, 1.099e+2
-0.149, 4.669e-5, 6.118e-4, 1.099e+2
-0.150, 4.667e-5, 6.128e-4, 1.100e+2
-0.151, 4.665e-5, 6.137e-4, 1.100e+2
-0.152, 4.662e-5, 6.146e-4, 1.100e+2
-0.153, 4.657e-5, 6.156e-4, 1.100e+2
-0.154, 4.659e-5, 6.165e-4, 1.100e+2
-0.155, 4.660e-5, 6.174e-4, 1.101e+2
-0.156, 4.655e-5, 6.183e-4, 1.101e+2
-0.157, 4.646e-5, 6.193e-4, 1.101e+2
-0.158, 4.648e-5, 6.202e-4, 1.101e+2
-0.159, 4.650e-5, 6.211e-4, 1.101e+2
-0.160, 4.647e-5, 6.221e-4, 1.102e+2
-0.161, 4.642e-5, 6.230e-4, 1.102e+2
-0.162, 4.636e-5, 6.239e-4, 1.102e+2
-0.163, 4.635e-5, 6.248e-4, 1.102e+2
-0.164, 4.634e-5, 6.258e-4, 1.102e+2
-0.165, 4.629e-5, 6.267e-4, 1.103e+2
-0.166, 4.624e-5, 6.276e-4, 1.103e+2
-0.167, 4.614e-5, 6.285e-4, 1.103e+2
-0.168, 4.616e-5, 6.295e-4, 1.103e+2
-0.169, 4.615e-5, 6.304e-4, 1.103e+2
-0.170, 4.605e-5, 6.313e-4, 1.104e+2
-0.171, 4.604e-5, 6.322e-4, 1.104e+2
-0.172, 4.593e-5, 6.332e-4, 1.104e+2
-0.173, 4.592e-5, 6.341e-4, 1.104e+2
-0.174, 4.591e-5, 6.350e-4, 1.104e+2
-0.175, 4.584e-5, 6.359e-4, 1.105e+2
-0.176, 4.578e-5, 6.368e-4, 1.105e+2
-0.177, 4.571e-5, 6.377e-4, 1.105e+2
-0.178, 4.566e-5, 6.387e-4, 1.105e+2
-0.179, 4.566e-5, 6.396e-4, 1.105e+2
-0.180, 4.557e-5, 6.405e-4, 1.106e+2
-0.181, 4.552e-5, 6.414e-4, 1.106e+2
-0.182, 4.539e-5, 6.423e-4, 1.106e+2
-0.183, 4.534e-5, 6.432e-4, 1.106e+2
-0.184, 4.532e-5, 6.441e-4, 1.106e+2
-0.185, 4.526e-5, 6.450e-4, 1.107e+2
-0.186, 4.516e-5, 6.459e-4, 1.107e+2
-0.187, 4.507e-5, 6.468e-4, 1.107e+2
-0.188, 4.500e-5, 6.477e-4, 1.107e+2
-0.189, 4.496e-5, 6.486e-4, 1.107e+2
-0.190, 4.493e-5, 6.495e-4, 1.108e+2
-0.191, 4.480e-5, 6.504e-4, 1.108e+2
-0.192, 4.465e-5, 6.513e-4, 1.108e+2
-0.193, 4.464e-5, 6.522e-4, 1.108e+2
-0.194, 4.458e-5, 6.531e-4, 1.108e+2
-0.195, 4.450e-5, 6.540e-4, 1.109e+2
-0.196, 4.441e-5, 6.549e-4, 1.109e+2
-0.197, 4.427e-5, 6.558e-4, 1.109e+2
-0.198, 4.425e-5, 6.566e-4, 1.109e+2
-0.199, 4.416e-5, 6.575e-4, 1.109e+2
-0.200, 4.408e-5, 6.584e-4, 1.110e+2
-0.201, 4.398e-5, 6.593e-4, 1.110e+2
-0.202, 4.386e-5, 6.602e-4, 1.110e+2
-0.203, 4.381e-5, 6.610e-4, 1.110e+2
-0.204, 4.375e-5, 6.619e-4, 1.110e+2
-0.205, 4.365e-5, 6.628e-4, 1.111e+2
-0.206, 4.358e-5, 6.637e-4, 1.111e+2
-0.207, 4.343e-5, 6.645e-4, 1.111e+2
-0.208, 4.335e-5, 6.654e-4, 1.111e+2
-0.209, 4.326e-5, 6.663e-4, 1.111e+2
-0.210, 4.320e-5, 6.671e-4, 1.112e+2
-0.211, 4.308e-5, 6.680e-4, 1.112e+2
-0.212, 4.294e-5, 6.688e-4, 1.112e+2
-0.213, 4.286e-5, 6.697e-4, 1.112e+2
-0.214, 4.280e-5, 6.706e-4, 1.112e+2
-0.215, 4.270e-5, 6.714e-4, 1.113e+2
-0.216, 4.259e-5, 6.723e-4, 1.113e+2
-0.217, 4.244e-5, 6.731e-4, 1.113e+2
-0.218, 4.237e-5, 6.740e-4, 1.113e+2
-0.219, 4.232e-5, 6.748e-4, 1.113e+2
-0.220, 4.218e-5, 6.756e-4, 1.114e+2
-0.221, 4.207e-5, 6.765e-4, 1.114e+2
-0.222, 4.194e-5, 6.773e-4, 1.114e+2
-0.223, 4.185e-5, 6.782e-4, 1.114e+2
-0.224, 4.177e-5, 6.790e-4, 1.114e+2
-0.225, 4.167e-5, 6.798e-4, 1.115e+2
-0.226, 4.156e-5, 6.807e-4, 1.115e+2
-0.227, 4.140e-5, 6.815e-4, 1.115e+2
-0.228, 4.135e-5, 6.823e-4, 1.115e+2
-0.229, 4.123e-5, 6.831e-4, 1.115e+2
-0.230, 4.117e-5, 6.840e-4, 1.116e+2
-0.231, 4.105e-5, 6.848e-4, 1.116e+2
-0.232, 4.092e-5, 6.856e-4, 1.116e+2
-0.233, 4.081e-5, 6.864e-4, 1.116e+2
-0.234, 4.070e-5, 6.872e-4, 1.116e+2
-0.235, 4.065e-5, 6.880e-4, 1.117e+2
-0.236, 4.050e-5, 6.889e-4, 1.117e+2
-0.237, 4.035e-5, 6.897e-4, 1.117e+2
-0.238, 4.028e-5, 6.905e-4, 1.117e+2
-0.239, 4.016e-5, 6.913e-4, 1.117e+2
-0.240, 4.008e-5, 6.921e-4, 1.118e+2
-0.241, 3.997e-5, 6.929e-4, 1.118e+2
-0.242, 3.980e-5, 6.937e-4, 1.118e+2
-0.243, 3.972e-5, 6.945e-4, 1.118e+2
-0.244, 3.963e-5, 6.953e-4, 1.118e+2
-0.245, 3.952e-5, 6.960e-4, 1.119e+2
-0.246, 3.941e-5, 6.968e-4, 1.119e+2
-0.247, 3.925e-5, 6.976e-4, 1.119e+2
